time,station,tlmax,tlmin,tl_mittel,rf_mittel
2007-12-26T00:00+00:00,5925,-1.4,-3.6,-2.5,93.0
2007-12-27T00:00+00:00,5925,0.0,-2.5,-1.3,86.0
2007-12-28T00:00+00:00,5925,-0.7,-3.0,-1.9,93.0
2007-12-29T00:00+00:00,5925,-2.6,-3.4,-3.0,93.0
2007-12-30T00:00+00:00,5925,-2.3,-4.1,-3.2,92.0
2007-12-31T00:00+00:00,5925,2.6,-3.4,-0.4,92.0
2008-01-01T00:00+00:00,5925,2.7,1.0,1.9,83.0
2008-01-02T00:00+00:00,5925,1.6,-1.1,0.3,90.0
2008-01-03T00:00+00:00,5925,-0.1,-2.5,-1.3,86.0
2008-01-04T00:00+00:00,5925,-2.2,-3.8,-3.0,88.0
2008-01-05T00:00+00:00,5925,-3.4,-6.6,-5.0,86.0
2008-01-06T00:00+00:00,5925,5.0,-3.6,0.7,89.0
2008-01-07T00:00+00:00,5925,7.4,0.7,4.1,85.0
2008-01-08T00:00+00:00,5925,9.0,4.4,6.7,62.0
2008-01-09T00:00+00:00,5925,6.2,0.3,3.3,90.0
2008-01-10T00:00+00:00,5925,1.9,0.0,1.0,92.0
2008-01-11T00:00+00:00,5925,1.5,-0.8,0.4,98.0
2008-01-12T00:00+00:00,5925,7.7,1.2,4.5,84.0
2008-01-13T00:00+00:00,5925,7.1,4.4,5.8,79.0
2008-01-14T00:00+00:00,5925,5.6,2.2,3.9,88.0
2008-01-15T00:00+00:00,5925,5.5,3.5,4.5,87.0
2008-01-16T00:00+00:00,5925,11.1,4.2,7.7,73.0
2008-01-17T00:00+00:00,5925,7.1,4.3,5.7,88.0
2008-01-18T00:00+00:00,5925,11.0,4.3,7.7,74.0
2008-01-19T00:00+00:00,5925,13.5,7.1,10.3,74.0
2008-01-20T00:00+00:00,5925,13.6,11.9,12.8,54.0
2008-01-21T00:00+00:00,5925,13.2,9.6,11.4,60.0
2008-01-22T00:00+00:00,5925,11.4,4.8,8.1,64.0
2008-01-23T00:00+00:00,5925,5.7,2.8,4.3,64.0
2008-01-24T00:00+00:00,5925,7.9,1.4,4.7,58.0
2008-01-25T00:00+00:00,5925,8.8,2.4,5.6,74.0
2008-01-26T00:00+00:00,5925,9.8,3.7,6.8,53.0
2008-01-27T00:00+00:00,5925,10.2,5.4,7.8,67.0
2008-01-28T00:00+00:00,5925,8.1,4.6,6.4,80.0
2008-01-29T00:00+00:00,5925,8.9,5.7,7.3,85.0
2008-01-30T00:00+00:00,5925,8.1,2.8,5.5,74.0
2008-01-31T00:00+00:00,5925,6.4,4.2,5.3,79.0
2008-02-01T00:00+00:00,5925,6.6,1.5,4.1,89.0
2008-02-02T00:00+00:00,5925,6.9,3.1,5.0,75.0
2008-02-03T00:00+00:00,5925,7.6,0.7,4.2,71.0
2008-02-04T00:00+00:00,5925,10.0,4.1,7.1,77.0
2008-02-05T00:00+00:00,5925,9.5,5.8,7.7,74.0
2008-02-06T00:00+00:00,5925,14.8,4.0,9.4,68.0
2008-02-07T00:00+00:00,5925,10.6,5.5,8.1,59.0
2008-02-08T00:00+00:00,5925,8.5,3.6,6.1,64.0
2008-02-09T00:00+00:00,5925,7.1,1.9,4.5,71.0
2008-02-10T00:00+00:00,5925,5.7,0.7,3.2,78.0
2008-02-11T00:00+00:00,5925,6.3,0.1,3.2,78.0
2008-02-12T00:00+00:00,5925,4.5,-2.3,1.1,90.0
2008-02-13T00:00+00:00,5925,2.5,-2.2,0.2,87.0
2008-02-14T00:00+00:00,5925,3.5,-0.8,1.4,77.0
2008-02-15T00:00+00:00,5925,3.2,0.6,1.9,54.0
2008-02-16T00:00+00:00,5925,1.1,-3.2,-1.1,41.0
2008-02-17T00:00+00:00,5925,1.7,-6.9,-2.6,45.0
2008-02-18T00:00+00:00,5925,7.8,0.7,4.3,36.0
2008-02-19T00:00+00:00,5925,10.0,6.3,8.2,62.0
2008-02-20T00:00+00:00,5925,9.7,1.6,5.7,73.0
2008-02-21T00:00+00:00,5925,11.2,2.9,7.1,73.0
2008-02-22T00:00+00:00,5925,15.5,8.9,12.2,60.0
2008-02-23T00:00+00:00,5925,14.7,11.5,13.1,58.0
2008-02-24T00:00+00:00,5925,18.4,7.7,13.1,60.0
2008-02-25T00:00+00:00,5925,18.4,6.3,12.4,63.0
2008-02-26T00:00+00:00,5925,17.5,5.9,11.7,67.0
2008-02-27T00:00+00:00,5925,14.8,8.4,11.6,67.0
2008-02-28T00:00+00:00,5925,13.9,7.9,10.9,55.0
2008-02-29T00:00+00:00,5925,12.6,5.0,8.8,83.0
2008-03-01T00:00+00:00,5925,16.9,5.7,11.3,71.0
2008-03-02T00:00+00:00,5925,13.6,7.8,10.7,71.0
2008-03-03T00:00+00:00,5925,16.2,9.9,13.1,65.0
2008-03-04T00:00+00:00,5925,15.2,5.1,10.2,57.0
2008-03-05T00:00+00:00,5925,6.1,2.8,4.5,61.0
2008-03-06T00:00+00:00,5925,7.4,-0.2,3.6,49.0
2008-03-07T00:00+00:00,5925,8.4,0.7,4.6,53.0
2008-03-08T00:00+00:00,5925,9.1,5.4,7.3,67.0
2008-03-09T00:00+00:00,5925,13.6,5.2,9.4,70.0
2008-03-10T00:00+00:00,5925,15.2,4.2,9.7,70.0
2008-03-11T00:00+00:00,5925,13.4,4.9,9.2,64.0
2008-03-12T00:00+00:00,5925,13.4,5.4,9.4,71.0
2008-03-13T00:00+00:00,5925,12.8,6.5,9.7,68.0
2008-03-14T00:00+00:00,5925,9.8,6.2,8.0,88.0
2008-03-15T00:00+00:00,5925,14.2,7.2,10.7,60.0
2008-03-16T00:00+00:00,5925,13.9,6.4,10.2,75.0
2008-03-17T00:00+00:00,5925,11.9,7.5,9.7,73.0
2008-03-18T00:00+00:00,5925,8.2,2.4,5.3,50.0
2008-03-19T00:00+00:00,5925,8.5,2.2,5.4,67.0
2008-03-20T00:00+00:00,5925,6.2,1.0,3.6,89.0
2008-03-21T00:00+00:00,5925,9.9,1.6,5.8,57.0
2008-03-22T00:00+00:00,5925,9.9,4.5,7.2,57.0
2008-03-23T00:00+00:00,5925,8.2,1.5,4.9,83.0
2008-03-24T00:00+00:00,5925,6.2,1.1,3.7,69.0
2008-03-25T00:00+00:00,5925,5.8,0.1,3.0,77.0
2008-03-26T00:00+00:00,5925,6.4,0.3,3.4,56.0
2008-03-27T00:00+00:00,5925,11.9,2.5,7.2,67.0
2008-03-28T00:00+00:00,5925,12.7,6.5,9.6,68.0
2008-03-29T00:00+00:00,5925,14.2,8.4,11.3,57.0
2008-03-30T00:00+00:00,5925,18.9,3.7,11.3,54.0
2008-03-31T00:00+00:00,5925,18.6,7.0,12.8,53.0
2008-04-01T00:00+00:00,5925,18.5,8.9,13.7,65.0
2008-04-02T00:00+00:00,5925,14.4,8.1,11.3,83.0
2008-04-03T00:00+00:00,5925,12.4,6.7,9.6,82.0
2008-04-04T00:00+00:00,5925,12.2,6.4,9.3,75.0
2008-04-05T00:00+00:00,5925,13.5,6.5,10.0,62.0
2008-04-06T00:00+00:00,5925,14.4,3.3,8.9,66.0
2008-04-07T00:00+00:00,5925,10.4,5.6,8.0,71.0
2008-04-08T00:00+00:00,5925,12.6,4.7,8.7,56.0
2008-04-09T00:00+00:00,5925,20.2,5.5,12.9,65.0
2008-04-10T00:00+00:00,5925,22.1,10.2,16.2,61.0
2008-04-11T00:00+00:00,5925,24.9,11.6,18.3,59.0
2008-04-12T00:00+00:00,5925,20.1,9.6,14.9,60.0
2008-04-13T00:00+00:00,5925,16.5,9.0,12.8,52.0
2008-04-14T00:00+00:00,5925,19.2,6.9,13.1,62.0
2008-04-15T00:00+00:00,5925,15.8,8.2,12.0,78.0
2008-04-16T00:00+00:00,5925,10.6,6.8,8.7,80.0
2008-04-17T00:00+00:00,5925,13.0,4.2,8.6,84.0
2008-04-18T00:00+00:00,5925,17.8,6.8,12.3,78.0
2008-04-19T00:00+00:00,5925,18.7,11.9,15.3,63.0
2008-04-20T00:00+00:00,5925,19.1,10.1,14.6,64.0
2008-04-21T00:00+00:00,5925,22.1,8.6,15.4,68.0
2008-04-22T00:00+00:00,5925,18.6,10.3,14.5,78.0
2008-04-23T00:00+00:00,5925,13.9,9.6,11.8,74.0
2008-04-24T00:00+00:00,5925,17.6,8.2,12.9,46.0
2008-04-25T00:00+00:00,5925,16.2,9.5,12.9,78.0
2008-04-26T00:00+00:00,5925,18.2,9.6,13.9,68.0
2008-04-27T00:00+00:00,5925,20.8,9.5,15.2,48.0
2008-04-28T00:00+00:00,5925,22.3,8.4,15.4,47.0
2008-04-29T00:00+00:00,5925,19.6,12.3,16.0,60.0
2008-04-30T00:00+00:00,5925,20.3,10.1,15.2,65.0
2008-05-01T00:00+00:00,5925,17.7,12.4,15.1,65.0
2008-05-02T00:00+00:00,5925,20.2,11.7,16.0,53.0
2008-05-03T00:00+00:00,5925,19.0,10.9,15.0,62.0
2008-05-04T00:00+00:00,5925,17.5,10.8,14.2,64.0
2008-05-05T00:00+00:00,5925,15.9,9.3,12.6,82.0
2008-05-06T00:00+00:00,5925,18.4,11.2,14.8,67.0
2008-05-07T00:00+00:00,5925,20.0,10.1,15.1,49.0
2008-05-08T00:00+00:00,5925,22.2,10.6,16.4,47.0
2008-05-09T00:00+00:00,5925,21.5,12.4,17.0,53.0
2008-05-10T00:00+00:00,5925,20.9,10.9,15.9,54.0
2008-05-11T00:00+00:00,5925,22.1,11.8,17.0,48.0
2008-05-12T00:00+00:00,5925,24.7,10.4,17.6,50.0
2008-05-13T00:00+00:00,5925,25.7,12.3,19.0,50.0
2008-05-14T00:00+00:00,5925,25.6,13.1,19.4,52.0
2008-05-15T00:00+00:00,5925,27.1,14.0,20.6,57.0
2008-05-16T00:00+00:00,5925,25.3,16.3,20.8,60.0
2008-05-17T00:00+00:00,5925,25.5,14.5,20.0,63.0
2008-05-18T00:00+00:00,5925,23.9,15.2,19.6,78.0
2008-05-19T00:00+00:00,5925,15.7,12.8,14.3,82.0
2008-05-20T00:00+00:00,5925,13.1,8.6,10.9,87.0
2008-05-21T00:00+00:00,5925,14.0,10.1,12.1,86.0
2008-05-22T00:00+00:00,5925,16.9,10.9,13.9,69.0
2008-05-23T00:00+00:00,5925,19.5,11.0,15.3,64.0
2008-05-24T00:00+00:00,5925,22.3,11.8,17.1,62.0
2008-05-25T00:00+00:00,5925,22.2,14.7,18.5,63.0
2008-05-26T00:00+00:00,5925,25.2,13.3,19.3,67.0
2008-05-27T00:00+00:00,5925,28.0,16.5,22.3,67.0
2008-05-28T00:00+00:00,5925,29.2,18.8,24.0,68.0
2008-05-29T00:00+00:00,5925,25.8,18.0,21.9,49.0
2008-05-30T00:00+00:00,5925,30.1,17.2,23.7,59.0
2008-05-31T00:00+00:00,5925,31.2,19.0,25.1,51.0
2008-06-01T00:00+00:00,5925,29.5,17.5,23.5,73.0
2008-06-02T00:00+00:00,5925,28.2,17.8,23.0,56.0
2008-06-03T00:00+00:00,5925,25.9,18.6,22.3,73.0
2008-06-04T00:00+00:00,5925,24.1,18.2,21.2,84.0
2008-06-05T00:00+00:00,5925,20.3,16.1,18.2,78.0
2008-06-06T00:00+00:00,5925,24.3,15.5,19.9,63.0
2008-06-07T00:00+00:00,5925,23.0,16.7,19.9,74.0
2008-06-08T00:00+00:00,5925,22.6,16.3,19.5,74.0
2008-06-09T00:00+00:00,5925,26.6,16.3,21.5,64.0
2008-06-10T00:00+00:00,5925,29.4,16.6,23.0,58.0
2008-06-11T00:00+00:00,5925,25.6,18.3,22.0,66.0
2008-06-12T00:00+00:00,5925,21.7,15.7,18.7,58.0
2008-06-13T00:00+00:00,5925,20.3,14.0,17.2,70.0
2008-06-14T00:00+00:00,5925,20.6,11.6,16.1,55.0
2008-06-15T00:00+00:00,5925,19.9,13.3,16.6,63.0
2008-06-16T00:00+00:00,5925,23.6,13.0,18.3,60.0
2008-06-17T00:00+00:00,5925,22.1,15.7,18.9,69.0
2008-06-18T00:00+00:00,5925,26.5,16.3,21.4,60.0
2008-06-19T00:00+00:00,5925,29.2,16.5,22.9,58.0
2008-06-20T00:00+00:00,5925,28.7,18.7,23.7,51.0
2008-06-21T00:00+00:00,5925,32.1,19.1,25.6,55.0
2008-06-22T00:00+00:00,5925,34.7,20.2,27.5,62.0
2008-06-23T00:00+00:00,5925,33.6,22.9,28.3,54.0
2008-06-24T00:00+00:00,5925,30.5,19.1,24.8,69.0
2008-06-25T00:00+00:00,5925,31.5,18.9,25.2,68.0
2008-06-26T00:00+00:00,5925,29.3,19.7,24.5,72.0
2008-06-27T00:00+00:00,5925,26.8,19.5,23.2,68.0
2008-06-28T00:00+00:00,5925,26.7,18.8,22.8,51.0
2008-06-29T00:00+00:00,5925,30.9,19.1,25.0,55.0
2008-06-30T00:00+00:00,5925,28.5,20.0,24.3,66.0
2008-07-01T00:00+00:00,5925,29.0,19.6,24.3,51.0
2008-07-02T00:00+00:00,5925,31.5,19.9,25.7,57.0
2008-07-03T00:00+00:00,5925,31.4,21.2,26.3,62.0
2008-07-04T00:00+00:00,5925,29.1,20.5,24.8,63.0
2008-07-05T00:00+00:00,5925,25.7,18.0,21.9,52.0
2008-07-06T00:00+00:00,5925,29.7,15.5,22.6,55.0
2008-07-07T00:00+00:00,5925,27.4,17.7,22.6,84.0
2008-07-08T00:00+00:00,5925,22.9,15.8,19.4,57.0
2008-07-09T00:00+00:00,5925,23.3,16.2,19.8,57.0
2008-07-10T00:00+00:00,5925,26.4,17.1,21.8,66.0
2008-07-11T00:00+00:00,5925,33.1,17.9,25.5,59.0
2008-07-12T00:00+00:00,5925,31.3,21.3,26.3,57.0
2008-07-13T00:00+00:00,5925,27.8,17.7,22.8,74.0
2008-07-14T00:00+00:00,5925,20.4,16.3,18.4,82.0
2008-07-15T00:00+00:00,5925,23.5,14.9,19.2,60.0
2008-07-16T00:00+00:00,5925,28.6,19.8,24.2,50.0
2008-07-17T00:00+00:00,5925,26.6,16.2,21.4,83.0
2008-07-18T00:00+00:00,5925,22.5,15.7,19.1,71.0
2008-07-19T00:00+00:00,5925,28.2,16.3,22.3,54.0
2008-07-20T00:00+00:00,5925,25.9,19.0,22.5,81.0
2008-07-21T00:00+00:00,5925,22.3,16.2,19.3,53.0
2008-07-22T00:00+00:00,5925,19.7,14.4,17.1,72.0
2008-07-23T00:00+00:00,5925,15.9,14.4,15.2,88.0
2008-07-24T00:00+00:00,5925,19.5,15.2,17.4,84.0
2008-07-25T00:00+00:00,5925,23.9,16.3,20.1,81.0
2008-07-26T00:00+00:00,5925,27.6,19.0,23.3,69.0
2008-07-27T00:00+00:00,5925,30.0,20.4,25.2,53.0
2008-07-28T00:00+00:00,5925,30.3,18.7,24.5,56.0
2008-07-29T00:00+00:00,5925,32.1,19.3,25.7,51.0
2008-07-30T00:00+00:00,5925,29.8,21.0,25.4,64.0
2008-07-31T00:00+00:00,5925,30.4,19.5,25.0,70.0
2008-08-01T00:00+00:00,5925,31.0,20.7,25.9,68.0
2008-08-02T00:00+00:00,5925,27.6,21.3,24.5,82.0
2008-08-03T00:00+00:00,5925,29.6,19.9,24.8,59.0
2008-08-04T00:00+00:00,5925,30.2,20.2,25.2,68.0
2008-08-05T00:00+00:00,5925,26.2,18.7,22.5,64.0
2008-08-06T00:00+00:00,5925,27.1,18.1,22.6,57.0
2008-08-07T00:00+00:00,5925,29.8,18.4,24.1,61.0
2008-08-08T00:00+00:00,5925,27.3,20.0,23.7,71.0
2008-08-09T00:00+00:00,5925,21.7,17.3,19.5,75.0
2008-08-10T00:00+00:00,5925,26.7,14.7,20.7,64.0
2008-08-11T00:00+00:00,5925,29.4,16.9,23.2,64.0
2008-08-12T00:00+00:00,5925,32.2,18.5,25.4,61.0
2008-08-13T00:00+00:00,5925,28.7,19.8,24.3,67.0
2008-08-14T00:00+00:00,5925,29.1,20.1,24.6,58.0
2008-08-15T00:00+00:00,5925,29.7,17.8,23.8,80.0
2008-08-16T00:00+00:00,5925,17.8,13.4,15.6,87.0
2008-08-17T00:00+00:00,5925,22.3,12.7,17.5,60.0
2008-08-18T00:00+00:00,5925,28.2,13.6,20.9,60.0
2008-08-19T00:00+00:00,5925,30.2,16.6,23.4,65.0
2008-08-20T00:00+00:00,5925,25.8,19.3,22.6,73.0
2008-08-21T00:00+00:00,5925,26.9,18.2,22.6,64.0
2008-08-22T00:00+00:00,5925,29.2,17.7,23.5,67.0
2008-08-23T00:00+00:00,5925,26.3,17.5,21.9,71.0
2008-08-24T00:00+00:00,5925,21.9,15.2,18.6,67.0
2008-08-25T00:00+00:00,5925,25.5,13.4,19.5,59.0
2008-08-26T00:00+00:00,5925,26.7,18.0,22.4,60.0
2008-08-27T00:00+00:00,5925,27.8,17.9,22.9,62.0
2008-08-28T00:00+00:00,5925,29.2,18.9,24.1,61.0
2008-08-29T00:00+00:00,5925,25.5,19.2,22.4,66.0
2008-08-30T00:00+00:00,5925,24.0,18.3,21.2,60.0
2008-08-31T00:00+00:00,5925,24.7,12.4,18.6,63.0
2008-09-01T00:00+00:00,5925,27.0,15.5,21.3,57.0
2008-09-02T00:00+00:00,5925,28.4,18.8,23.6,68.0
2008-09-03T00:00+00:00,5925,30.4,17.4,23.9,62.0
2008-09-04T00:00+00:00,5925,27.6,20.7,24.2,59.0
2008-09-05T00:00+00:00,5925,31.6,18.4,25.0,60.0
2008-09-06T00:00+00:00,5925,32.2,18.2,25.2,66.0
2008-09-07T00:00+00:00,5925,28.7,19.5,24.1,71.0
2008-09-08T00:00+00:00,5925,23.0,16.5,19.8,67.0
2008-09-09T00:00+00:00,5925,26.4,14.9,20.7,64.0
2008-09-10T00:00+00:00,5925,27.9,16.3,22.1,65.0
2008-09-11T00:00+00:00,5925,27.2,19.8,23.5,70.0
2008-09-12T00:00+00:00,5925,25.0,18.6,21.8,65.0
2008-09-13T00:00+00:00,5925,21.7,11.8,16.8,56.0
2008-09-14T00:00+00:00,5925,14.1,8.6,11.4,72.0
2008-09-15T00:00+00:00,5925,12.2,8.3,10.3,95.0
2008-09-16T00:00+00:00,5925,10.0,7.9,9.0,91.0
2008-09-17T00:00+00:00,5925,10.9,7.8,9.4,77.0
2008-09-18T00:00+00:00,5925,14.0,7.3,10.7,69.0
2008-09-19T00:00+00:00,5925,13.7,7.2,10.5,71.0
2008-09-20T00:00+00:00,5925,12.5,10.1,11.3,79.0
2008-09-21T00:00+00:00,5925,12.2,9.5,10.9,86.0
2008-09-22T00:00+00:00,5925,13.4,10.4,11.9,86.0
2008-09-23T00:00+00:00,5925,15.5,9.8,12.7,73.0
2008-09-24T00:00+00:00,5925,14.4,10.8,12.6,80.0
2008-09-25T00:00+00:00,5925,15.2,11.4,13.3,85.0
2008-09-26T00:00+00:00,5925,14.7,9.2,12.0,77.0
2008-09-27T00:00+00:00,5925,16.6,11.2,13.9,71.0
2008-09-28T00:00+00:00,5925,18.2,9.0,13.6,74.0
2008-09-29T00:00+00:00,5925,18.6,7.8,13.2,68.0
2008-09-30T00:00+00:00,5925,18.5,12.0,15.3,75.0
2008-10-01T00:00+00:00,5925,18.8,13.5,16.2,69.0
2008-10-02T00:00+00:00,5925,18.4,13.3,15.9,71.0
2008-10-03T00:00+00:00,5925,15.5,10.5,13.0,91.0
2008-10-04T00:00+00:00,5925,13.0,8.5,10.8,79.0
2008-10-05T00:00+00:00,5925,15.3,7.0,11.2,66.0
2008-10-06T00:00+00:00,5925,20.2,8.0,14.1,67.0
2008-10-07T00:00+00:00,5925,20.3,13.8,17.1,75.0
2008-10-08T00:00+00:00,5925,17.5,11.7,14.6,83.0
2008-10-09T00:00+00:00,5925,18.0,11.7,14.9,82.0
2008-10-10T00:00+00:00,5925,18.5,13.2,15.9,79.0
2008-10-11T00:00+00:00,5925,16.6,10.0,13.3,88.0
2008-10-12T00:00+00:00,5925,20.7,11.2,16.0,78.0
2008-10-13T00:00+00:00,5925,16.7,8.7,12.7,91.0
2008-10-14T00:00+00:00,5925,20.1,10.0,15.1,78.0
2008-10-15T00:00+00:00,5925,19.3,15.2,17.3,86.0
2008-10-16T00:00+00:00,5925,17.4,13.1,15.3,86.0
2008-10-17T00:00+00:00,5925,15.8,9.9,12.9,59.0
2008-10-18T00:00+00:00,5925,15.7,6.0,10.9,61.0
2008-10-19T00:00+00:00,5925,16.8,7.0,11.9,67.0
2008-10-20T00:00+00:00,5925,16.3,6.5,11.4,74.0
2008-10-21T00:00+00:00,5925,13.7,7.4,10.6,87.0
2008-10-22T00:00+00:00,5925,13.4,9.0,11.2,90.0
2008-10-23T00:00+00:00,5925,12.9,7.9,10.4,69.0
2008-10-24T00:00+00:00,5925,10.7,3.3,7.0,76.0
2008-10-25T00:00+00:00,5925,9.9,6.5,8.2,70.0
2008-10-26T00:00+00:00,5925,12.3,7.5,9.9,70.0
2008-10-27T00:00+00:00,5925,11.9,4.1,8.0,81.0
2008-10-28T00:00+00:00,5925,12.0,9.0,10.5,84.0
2008-10-29T00:00+00:00,5925,18.5,10.3,14.4,78.0
2008-10-30T00:00+00:00,5925,20.4,8.8,14.6,60.0
2008-10-31T00:00+00:00,5925,17.6,6.7,12.2,62.0
2008-11-01T00:00+00:00,5925,17.0,13.4,15.2,77.0
2008-11-02T00:00+00:00,5925,14.6,12.0,13.3,85.0
2008-11-03T00:00+00:00,5925,19.4,11.2,15.3,71.0
2008-11-04T00:00+00:00,5925,19.3,14.3,16.8,74.0
2008-11-05T00:00+00:00,5925,18.0,12.9,15.5,79.0
2008-11-06T00:00+00:00,5925,19.2,12.5,15.9,76.0
2008-11-07T00:00+00:00,5925,16.1,12.9,14.5,88.0
2008-11-08T00:00+00:00,5925,14.5,10.3,12.4,86.0
2008-11-09T00:00+00:00,5925,11.2,8.0,9.6,85.0
2008-11-10T00:00+00:00,5925,12.1,9.7,10.9,84.0
2008-11-11T00:00+00:00,5925,10.3,7.5,8.9,84.0
2008-11-12T00:00+00:00,5925,8.7,6.9,7.8,87.0
2008-11-13T00:00+00:00,5925,9.3,7.8,8.6,90.0
2008-11-14T00:00+00:00,5925,10.1,8.2,9.2,81.0
2008-11-15T00:00+00:00,5925,12.9,7.3,10.1,66.0
2008-11-16T00:00+00:00,5925,10.1,7.0,8.6,72.0
2008-11-17T00:00+00:00,5925,9.1,5.8,7.5,63.0
2008-11-18T00:00+00:00,5925,7.0,1.2,4.1,69.0
2008-11-19T00:00+00:00,5925,8.8,3.9,6.4,69.0
2008-11-20T00:00+00:00,5925,11.0,8.6,9.8,63.0
2008-11-21T00:00+00:00,5925,11.2,3.7,7.5,81.0
2008-11-22T00:00+00:00,5925,5.7,-0.1,2.8,77.0
2008-11-23T00:00+00:00,5925,2.1,-0.3,0.9,66.0
2008-11-24T00:00+00:00,5925,4.0,-1.4,1.3,72.0
2008-11-25T00:00+00:00,5925,6.1,0.1,3.1,77.0
2008-11-26T00:00+00:00,5925,4.5,2.0,3.3,68.0
2008-11-27T00:00+00:00,5925,8.0,2.7,5.4,59.0
2008-11-28T00:00+00:00,5925,4.2,-0.6,1.8,72.0
2008-11-29T00:00+00:00,5925,3.2,0.9,2.1,90.0
2008-11-30T00:00+00:00,5925,10.4,0.7,5.6,77.0
2008-12-01T00:00+00:00,5925,11.4,6.8,9.1,76.0
2008-12-02T00:00+00:00,5925,9.6,6.2,7.9,67.0
2008-12-03T00:00+00:00,5925,7.5,4.2,5.9,83.0
2008-12-04T00:00+00:00,5925,4.6,0.5,2.6,89.0
2008-12-05T00:00+00:00,5925,5.4,0.7,3.1,83.0
2008-12-06T00:00+00:00,5925,8.9,2.6,5.8,68.0
2008-12-07T00:00+00:00,5925,7.1,3.8,5.5,81.0
2008-12-08T00:00+00:00,5925,5.6,3.1,4.4,76.0
2008-12-09T00:00+00:00,5925,4.8,0.7,2.8,78.0
2008-12-10T00:00+00:00,5925,6.4,-0.5,3.0,82.0
2008-12-11T00:00+00:00,5925,6.8,3.1,5.0,80.0
2008-12-12T00:00+00:00,5925,6.0,2.8,4.4,84.0
2008-12-13T00:00+00:00,5925,5.8,2.9,4.4,88.0
2008-12-14T00:00+00:00,5925,5.8,3.9,4.9,91.0
2008-12-15T00:00+00:00,5925,5.6,4.3,5.0,89.0
2008-12-16T00:00+00:00,5925,6.3,5.3,5.8,92.0
2008-12-17T00:00+00:00,5925,6.8,4.5,5.7,89.0
2008-12-18T00:00+00:00,5925,4.7,2.1,3.4,85.0
2008-12-19T00:00+00:00,5925,4.5,2.0,3.3,85.0
2008-12-20T00:00+00:00,5925,5.7,3.7,4.7,78.0
2008-12-21T00:00+00:00,5925,6.6,5.4,6.0,63.0
2008-12-22T00:00+00:00,5925,9.3,5.0,7.2,76.0
2008-12-23T00:00+00:00,5925,9.0,5.6,7.3,59.0
2008-12-24T00:00+00:00,5925,7.2,4.7,6.0,74.0
2008-12-25T00:00+00:00,5925,6.4,-0.2,3.1,72.0
2008-12-26T00:00+00:00,5925,0.3,-1.2,-0.5,76.0
2008-12-27T00:00+00:00,5925,0.7,-0.6,0.1,75.0
2008-12-28T00:00+00:00,5925,-0.3,-5.0,-2.7,82.0
2008-12-29T00:00+00:00,5925,-1.9,-5.7,-3.8,88.0
2008-12-30T00:00+00:00,5925,-3.0,-5.8,-4.4,85.0
2008-12-31T00:00+00:00,5925,-2.5,-5.2,-3.9,82.0
2009-01-01T00:00+00:00,5925,1.2,-4.3,-1.6,77.0
2009-01-02T00:00+00:00,5925,-0.5,-2.4,-1.5,70.0
2009-01-03T00:00+00:00,5925,-0.6,-3.4,-2.0,74.0
2009-01-04T00:00+00:00,5925,0.7,-5.0,-2.2,68.0
2009-01-05T00:00+00:00,5925,1.0,-0.7,0.2,72.0
2009-01-06T00:00+00:00,5925,-0.4,-3.8,-2.1,88.0
2009-01-07T00:00+00:00,5925,-2.7,-4.4,-3.6,77.0
2009-01-08T00:00+00:00,5925,-1.2,-3.7,-2.5,70.0
2009-01-09T00:00+00:00,5925,0.5,-7.3,-3.4,73.0
2009-01-10T00:00+00:00,5925,-3.7,-8.0,-5.9,80.0
2009-01-11T00:00+00:00,5925,-4.7,-8.4,-6.6,90.0
2009-01-12T00:00+00:00,5925,-5.2,-7.0,-6.1,93.0
2009-01-13T00:00+00:00,5925,-5.0,-6.0,-5.5,88.0
2009-01-14T00:00+00:00,5925,-2.0,-6.1,-4.1,87.0
2009-01-15T00:00+00:00,5925,3.3,-2.8,0.3,80.0
2009-01-16T00:00+00:00,5925,3.4,1.4,2.4,80.0
2009-01-17T00:00+00:00,5925,2.0,-5.2,-1.6,88.0
2009-01-18T00:00+00:00,5925,-0.9,-3.1,-2.0,98.0
2009-01-19T00:00+00:00,5925,7.1,-2.3,2.4,73.0
2009-01-20T00:00+00:00,5925,7.8,3.0,5.4,82.0
2009-01-21T00:00+00:00,5925,6.0,3.2,4.6,89.0
2009-01-22T00:00+00:00,5925,5.2,2.6,3.9,83.0
2009-01-23T00:00+00:00,5925,6.0,0.8,3.4,85.0
2009-01-24T00:00+00:00,5925,9.5,3.6,6.6,57.0
2009-01-25T00:00+00:00,5925,6.4,2.9,4.7,64.0
2009-01-26T00:00+00:00,5925,6.1,1.0,3.6,84.0
2009-01-27T00:00+00:00,5925,3.6,1.4,2.5,91.0
2009-01-28T00:00+00:00,5925,3.1,1.6,2.4,92.0
2009-01-29T00:00+00:00,5925,1.8,0.0,0.9,91.0
2009-01-30T00:00+00:00,5925,0.8,0.1,0.5,76.0
2009-01-31T00:00+00:00,5925,1.5,-0.5,0.5,78.0
2009-02-01T00:00+00:00,5925,0.9,-2.0,-0.6,91.0
2009-02-02T00:00+00:00,5925,2.6,0.0,1.3,91.0
2009-02-03T00:00+00:00,5925,3.2,1.4,2.3,95.0
2009-02-04T00:00+00:00,5925,5.6,2.8,4.2,92.0
